Id,Longitude,Latitude,Accuracy,TimeStamp,Date,DateTime,IsGPSOn,BatLevel,Provider,Bearing,DeviceTime,RepId
511,79.9067,6.71195,2.5,1745983959000,30/04/2025 12:00:00 AM,30/04/2025 3:32:39 AM,True,55,gps,147.5,30/04/2025 9:02:37 AM,373
512,79.90676,6.71187,3,1745983967000,30/04/2025 12:00:00 AM,30/04/2025 3:32:47 AM,True,55,gps,146.8,30/04/2025 9:02:45 AM,373
513,79.90681,6.71179,3.5,1745983974000,30/04/2025 12:00:00 AM,30/04/2025 3:32:54 AM,True,55,gps,147.2,30/04/2025 9:02:52 AM,373
514,79.90685,6.71171,3.5,1745983981000,30/04/2025 12:00:00 AM,30/04/2025 3:33:01 AM,True,55,gps,123.1,30/04/2025 9:02:59 AM,373
515,79.9069,6.71163,3,1745983989000,30/04/2025 12:00:00 AM,30/04/2025 3:33:09 AM,True,55,gps,220.8,30/04/2025 9:03:07 AM,373
516,79.90694,6.71155,2.5,1745983998000,30/04/2025 12:00:00 AM,30/04/2025 3:33:18 AM,True,55,gps,148.5,30/04/2025 9:03:16 AM,373
517,79.90698,6.71147,3,1745984005000,30/04/2025 12:00:00 AM,30/04/2025 3:33:25 AM,True,55,gps,140.6,30/04/2025 9:03:23 AM,373
518,79.90702,6.71138,4,1745984014000,30/04/2025 12:00:00 AM,30/04/2025 3:33:34 AM,True,55,gps,151.4,30/04/2025 9:03:32 AM,373
519,79.90704,6.71128,5,1745984022000,30/04/2025 12:00:00 AM,30/04/2025 3:33:42 AM,True,55,gps,122.3,30/04/2025 9:03:40 AM,373
520,79.90709,6.7112,2.5,1745984035000,30/04/2025 12:00:00 AM,30/04/2025 3:33:55 AM,True,55,gps,161,30/04/2025 9:03:53 AM,373
521,79.90713,6.71111,2.5,1745984040000,30/04/2025 12:00:00 AM,30/04/2025 3:34:00 AM,True,55,gps,141.4,30/04/2025 9:03:58 AM,373
522,79.90718,6.71104,3,1745984046000,30/04/2025 12:00:00 AM,30/04/2025 3:34:06 AM,True,55,gps,132.6,30/04/2025 9:04:04 AM,373
523,79.90722,6.71095,2.5,1745984053000,30/04/2025 12:00:00 AM,30/04/2025 3:34:13 AM,True,55,gps,164.9,30/04/2025 9:04:11 AM,373
524,79.90726,6.71085,2.5,1745984061000,30/04/2025 12:00:00 AM,30/04/2025 3:34:21 AM,True,55,gps,158.2,30/04/2025 9:04:19 AM,373
525,79.90729,6.71077,2,1745984067000,30/04/2025 12:00:00 AM,30/04/2025 3:34:27 AM,True,55,gps,156.5,30/04/2025 9:04:25 AM,373
526,79.90735,6.71069,2,1745984075000,30/04/2025 12:00:00 AM,30/04/2025 3:34:35 AM,True,55,gps,0,30/04/2025 9:04:33 AM,373
527,79.90738,6.7106,2,1745984085000,30/04/2025 12:00:00 AM,30/04/2025 3:34:45 AM,True,55,gps,157.6,30/04/2025 9:04:43 AM,373
528,79.90743,6.71051,2,1745984091000,30/04/2025 12:00:00 AM,30/04/2025 3:34:51 AM,True,55,gps,157,30/04/2025 9:04:49 AM,373
529,79.90747,6.71042,4.5,1745984096000,30/04/2025 12:00:00 AM,30/04/2025 3:34:56 AM,True,55,gps,137.1,30/04/2025 9:04:54 AM,373
530,79.90749,6.71033,4,1745984107000,30/04/2025 12:00:00 AM,30/04/2025 3:35:07 AM,True,55,gps,154.1,30/04/2025 9:05:05 AM,373
531,79.90752,6.71023,3,1745984115000,30/04/2025 12:00:00 AM,30/04/2025 3:35:15 AM,True,55,gps,157.5,30/04/2025 9:05:13 AM,373
532,79.90756,6.71013,3,1745984123000,30/04/2025 12:00:00 AM,30/04/2025 3:35:23 AM,True,55,gps,154.9,30/04/2025 9:05:21 AM,373
533,79.90758,6.71004,2.5,1745984130000,30/04/2025 12:00:00 AM,30/04/2025 3:35:30 AM,True,55,gps,161.4,30/04/2025 9:05:28 AM,373
534,79.90763,6.70995,2.5,1745984140000,30/04/2025 12:00:00 AM,30/04/2025 3:35:40 AM,True,55,gps,150.7,30/04/2025 9:05:38 AM,373
535,79.90767,6.70985,2,1745984151000,30/04/2025 12:00:00 AM,30/04/2025 3:35:51 AM,True,55,gps,150,30/04/2025 9:05:49 AM,373
536,79.90769,6.70976,2.5,1745984157000,30/04/2025 12:00:00 AM,30/04/2025 3:35:57 AM,True,55,gps,151.4,30/04/2025 9:05:55 AM,373
537,79.90772,6.70967,3,1745984170000,30/04/2025 12:00:00 AM,30/04/2025 3:36:10 AM,True,55,gps,143.4,30/04/2025 9:06:08 AM,373
538,79.90772,6.70956,5.5,1745984177000,30/04/2025 12:00:00 AM,30/04/2025 3:36:17 AM,True,55,gps,233.5,30/04/2025 9:06:15 AM,373
539,79.90755,6.70904,200,1745984200927,30/04/2025 12:00:00 AM,30/04/2025 3:36:41 AM,True,55,network,0,30/04/2025 9:06:42 AM,373
540,79.90762,6.70955,24,1745984208000,30/04/2025 12:00:00 AM,30/04/2025 3:36:48 AM,True,55,gps,280.3,30/04/2025 9:06:46 AM,373
541,79.9076,6.7095,35.5,1745984214893,30/04/2025 12:00:00 AM,30/04/2025 3:36:55 AM,True,55,gps,192.2,30/04/2025 9:06:53 AM,373
542,79.90767,6.70943,11,1745984234000,30/04/2025 12:00:00 AM,30/04/2025 3:37:14 AM,True,55,gps,81.8,30/04/2025 9:07:12 AM,373
543,79.9058,6.70867,200,1745984262258,30/04/2025 12:00:00 AM,30/04/2025 3:37:42 AM,True,55,network,0,30/04/2025 9:07:43 AM,373
544,79.90755,6.70904,200,1745984282287,30/04/2025 12:00:00 AM,30/04/2025 3:38:02 AM,True,55,network,0,30/04/2025 9:08:03 AM,373
545,80.0373,6.27274,60,1745984423818,30/04/2025 12:00:00 AM,30/04/2025 3:40:24 AM,True,55,network,0,30/04/2025 9:10:23 AM,373
546,79.90755,6.70904,200,1745984442611,30/04/2025 12:00:00 AM,30/04/2025 3:40:43 AM,True,55,network,0,30/04/2025 9:10:43 AM,373
547,80.0373,6.27274,77.6,1745984463768,30/04/2025 12:00:00 AM,30/04/2025 3:41:04 AM,True,55,network,0,30/04/2025 9:11:03 AM,373
548,79.90755,6.70904,200,1745984482725,30/04/2025 12:00:00 AM,30/04/2025 3:41:23 AM,True,55,network,0,30/04/2025 9:11:24 AM,373
549,80.0373,6.27274,82.5,1745984544042,30/04/2025 12:00:00 AM,30/04/2025 3:42:24 AM,True,55,network,0,30/04/2025 9:12:24 AM,373
550,80.0373,6.27274,103.463,1745984569316,30/04/2025 12:00:00 AM,30/04/2025 3:42:49 AM,True,55,network,0,30/04/2025 9:12:49 AM,373
551,79.90773,6.70941,4.5,1745984573802,30/04/2025 12:00:00 AM,30/04/2025 3:42:54 AM,True,55,gps,113.9,30/04/2025 9:12:52 AM,373
552,80.0373,6.27274,68.4,1745984645619,30/04/2025 12:00:00 AM,30/04/2025 3:44:06 AM,True,55,network,0,30/04/2025 9:14:05 AM,373
553,79.90755,6.70904,200,1745984664534,30/04/2025 12:00:00 AM,30/04/2025 3:44:25 AM,True,55,network,0,30/04/2025 9:14:25 AM,373
554,80.0373,6.27274,68.4,1745984705752,30/04/2025 12:00:00 AM,30/04/2025 3:45:06 AM,True,55,network,0,30/04/2025 9:15:05 AM,373
555,79.90755,6.70904,200,1745984724682,30/04/2025 12:00:00 AM,30/04/2025 3:45:25 AM,True,55,network,0,30/04/2025 9:15:26 AM,373
556,80.0373,6.27274,77.6,1745984785926,30/04/2025 12:00:00 AM,30/04/2025 3:46:26 AM,True,55,network,0,30/04/2025 9:16:26 AM,373
557,79.90755,6.70904,200,1745984804826,30/04/2025 12:00:00 AM,30/04/2025 3:46:45 AM,True,55,network,0,30/04/2025 9:16:46 AM,373
558,80.0373,6.27274,82.5,1745984866194,30/04/2025 12:00:00 AM,30/04/2025 3:47:46 AM,True,55,network,0,30/04/2025 9:17:46 AM,373
559,79.90755,6.70904,200,1745984884989,30/04/2025 12:00:00 AM,30/04/2025 3:48:05 AM,True,55,network,0,30/04/2025 9:18:06 AM,373
560,79.90766,6.70947,4.5,1745984892000,30/04/2025 12:00:00 AM,30/04/2025 3:48:12 AM,True,55,gps,16.7,30/04/2025 9:18:10 AM,373
561,79.90768,6.70941,5,1745984933811,30/04/2025 12:00:00 AM,30/04/2025 3:48:54 AM,True,55,gps,311.1,30/04/2025 9:18:52 AM,373
562,79.90755,6.70904,200,1745985006354,30/04/2025 12:00:00 AM,30/04/2025 3:50:06 AM,True,55,network,0,30/04/2025 9:20:07 AM,373
563,80.0373,6.27274,64.1,1745985027676,30/04/2025 12:00:00 AM,30/04/2025 3:50:28 AM,True,55,network,0,30/04/2025 9:20:27 AM,373
564,79.90755,6.70904,200,1745985046380,30/04/2025 12:00:00 AM,30/04/2025 3:50:46 AM,True,55,network,0,30/04/2025 9:20:47 AM,373
565,80.0373,6.27274,68.4,1745985067569,30/04/2025 12:00:00 AM,30/04/2025 3:51:08 AM,True,55,network,0,30/04/2025 9:21:07 AM,373
566,79.90755,6.70904,200,1745985086423,30/04/2025 12:00:00 AM,30/04/2025 3:51:26 AM,True,55,network,0,30/04/2025 9:21:27 AM,373
567,80.0373,6.27274,68.4,1745985127674,30/04/2025 12:00:00 AM,30/04/2025 3:52:08 AM,True,55,network,0,30/04/2025 9:22:07 AM,373
568,79.90755,6.70904,200,1745985146494,30/04/2025 12:00:00 AM,30/04/2025 3:52:26 AM,True,55,network,0,30/04/2025 9:22:27 AM,373
569,80.0373,6.27274,77.6,1745985167818,30/04/2025 12:00:00 AM,30/04/2025 3:52:48 AM,True,55,network,0,30/04/2025 9:22:47 AM,373
570,79.90755,6.70904,200,1745985226586,30/04/2025 12:00:00 AM,30/04/2025 3:53:47 AM,True,55,network,0,30/04/2025 9:23:47 AM,373
571,79.90755,6.70904,219.033,1745985289357,30/04/2025 12:00:00 AM,30/04/2025 3:54:49 AM,True,55,network,0,30/04/2025 9:24:49 AM,373
572,79.90768,6.70942,6,1745985294000,30/04/2025 12:00:00 AM,30/04/2025 3:54:54 AM,True,55,gps,282.1,30/04/2025 9:24:52 AM,373
573,79.90825,6.70839,100,1745985327851,30/04/2025 12:00:00 AM,30/04/2025 3:55:28 AM,True,55,network,0,30/04/2025 9:25:28 AM,373
574,80.03731,6.27274,24.9,1745985368686,30/04/2025 12:00:00 AM,30/04/2025 3:56:09 AM,True,55,network,0,30/04/2025 9:26:08 AM,373
575,79.9074,6.70943,18,1745985385000,30/04/2025 12:00:00 AM,30/04/2025 3:56:25 AM,True,55,gps,0,30/04/2025 9:26:23 AM,373
576,79.90749,6.70939,8,1745985404000,30/04/2025 12:00:00 AM,30/04/2025 3:56:44 AM,True,55,gps,266.9,30/04/2025 9:26:42 AM,373
577,79.90755,6.70936,309.268,1745985409370,30/04/2025 12:00:00 AM,30/04/2025 3:56:49 AM,True,55,network,0,30/04/2025 9:26:49 AM,373
578,79.90752,6.70937,23,1745985416000,30/04/2025 12:00:00 AM,30/04/2025 3:56:56 AM,True,55,gps,332.8,30/04/2025 9:26:54 AM,373
579,79.9058,6.70867,200,1745985449238,30/04/2025 12:00:00 AM,30/04/2025 3:57:29 AM,True,55,network,0,30/04/2025 9:27:29 AM,373
580,79.9076,6.70941,9.5,1745985458000,30/04/2025 12:00:00 AM,30/04/2025 3:57:38 AM,True,55,gps,0,30/04/2025 9:27:36 AM,373
581,79.90768,6.70947,11.872,1745985490139,30/04/2025 12:00:00 AM,30/04/2025 3:58:10 AM,True,55,network,0,30/04/2025 9:28:11 AM,373
582,79.90756,6.70933,7.5,1745985565000,30/04/2025 12:00:00 AM,30/04/2025 3:59:25 AM,True,55,gps,232.3,30/04/2025 9:29:23 AM,373
583,79.90747,6.70937,8.5,1745985567000,30/04/2025 12:00:00 AM,30/04/2025 3:59:27 AM,True,55,gps,292.7,30/04/2025 9:29:25 AM,373
584,79.90756,6.70938,7.5,1745985624000,30/04/2025 12:00:00 AM,30/04/2025 4:00:24 AM,True,55,gps,359.9,30/04/2025 9:30:22 AM,373
585,79.90765,6.70935,7,1745985674000,30/04/2025 12:00:00 AM,30/04/2025 4:01:14 AM,True,55,gps,124.9,30/04/2025 9:31:12 AM,373
586,79.90764,6.70936,10.5,1745985713970,30/04/2025 12:00:00 AM,30/04/2025 4:01:54 AM,True,55,gps,350.9,30/04/2025 9:31:52 AM,373
587,79.90755,6.70938,8,1745985730000,30/04/2025 12:00:00 AM,30/04/2025 4:02:10 AM,True,55,gps,295.8,30/04/2025 9:32:08 AM,373
588,79.90745,6.70936,8.5,1745985811000,30/04/2025 12:00:00 AM,30/04/2025 4:03:31 AM,True,55,gps,313.5,30/04/2025 9:33:28 AM,373
589,79.90734,6.7093,9,1745985878000,30/04/2025 12:00:00 AM,30/04/2025 4:04:38 AM,True,55,gps,253.1,30/04/2025 9:34:36 AM,373
590,79.90743,6.70932,8,1745985917000,30/04/2025 12:00:00 AM,30/04/2025 4:05:17 AM,True,55,gps,284.7,30/04/2025 9:35:15 AM,373
591,79.90751,6.70938,8,1745985924000,30/04/2025 12:00:00 AM,30/04/2025 4:05:24 AM,True,55,gps,86.8,30/04/2025 9:35:22 AM,373
592,79.90753,6.70929,9.5,1745985966000,30/04/2025 12:00:00 AM,30/04/2025 4:06:06 AM,True,55,gps,129,30/04/2025 9:36:04 AM,373
593,79.9075,6.70938,9,1745985980000,30/04/2025 12:00:00 AM,30/04/2025 4:06:20 AM,True,55,gps,274,30/04/2025 9:36:18 AM,373
594,79.90748,6.70941,20,1745986016000,30/04/2025 12:00:00 AM,30/04/2025 4:06:56 AM,True,55,gps,267.5,30/04/2025 9:36:54 AM,373
595,79.90742,6.70934,11,1745986086000,30/04/2025 12:00:00 AM,30/04/2025 4:08:06 AM,True,55,gps,255.5,30/04/2025 9:38:04 AM,373
596,79.90743,6.70925,11.5,1745986097000,30/04/2025 12:00:00 AM,30/04/2025 4:08:17 AM,True,55,gps,165,30/04/2025 9:38:15 AM,373
597,79.90751,6.70921,11,1745986129000,30/04/2025 12:00:00 AM,30/04/2025 4:08:49 AM,True,55,gps,178.7,30/04/2025 9:38:47 AM,373
598,79.90743,6.70927,11,1745986154000,30/04/2025 12:00:00 AM,30/04/2025 4:09:14 AM,True,55,gps,269.3,30/04/2025 9:39:12 AM,373
599,79.90749,6.70935,13,1745986212000,30/04/2025 12:00:00 AM,30/04/2025 4:10:12 AM,True,55,gps,277.2,30/04/2025 9:40:10 AM,373
600,79.90744,6.70927,11.5,1745986239000,30/04/2025 12:00:00 AM,30/04/2025 4:10:39 AM,True,55,gps,212.4,30/04/2025 9:40:37 AM,373
601,79.90734,6.70928,11,1745986304000,30/04/2025 12:00:00 AM,30/04/2025 4:11:44 AM,True,55,gps,296.1,30/04/2025 9:41:42 AM,373
602,79.90737,6.70934,34,1745986315539,30/04/2025 12:00:00 AM,30/04/2025 4:11:56 AM,True,55,gps,210.7,30/04/2025 9:41:53 AM,373
603,79.90768,6.70946,13.768,1745986314309,30/04/2025 12:00:00 AM,30/04/2025 4:11:54 AM,True,55,network,0,30/04/2025 9:41:54 AM,373
604,79.90756,6.70947,14.5,1745986330000,30/04/2025 12:00:00 AM,30/04/2025 4:12:10 AM,True,55,gps,310.6,30/04/2025 9:42:08 AM,373
605,79.90747,6.70939,14,1745986374000,30/04/2025 12:00:00 AM,30/04/2025 4:12:54 AM,True,55,gps,218.4,30/04/2025 9:42:52 AM,373
606,79.90741,6.70933,16,1745986432000,30/04/2025 12:00:00 AM,30/04/2025 4:13:52 AM,True,55,gps,249.5,30/04/2025 9:43:50 AM,373
607,79.90742,6.70924,16,1745986443000,30/04/2025 12:00:00 AM,30/04/2025 4:14:03 AM,True,55,gps,236.7,30/04/2025 9:44:01 AM,373
608,79.90752,6.70923,15,1745986474000,30/04/2025 12:00:00 AM,30/04/2025 4:14:34 AM,True,55,gps,85.2,30/04/2025 9:44:32 AM,373
609,79.90743,6.70917,13,1745986503000,30/04/2025 12:00:00 AM,30/04/2025 4:15:03 AM,True,55,gps,211.7,30/04/2025 9:45:01 AM,373
610,79.90748,6.70925,11.5,1745986529000,30/04/2025 12:00:00 AM,30/04/2025 4:15:29 AM,True,55,gps,49.3,30/04/2025 9:45:26 AM,373
611,79.90756,6.7093,11.5,1745986545000,30/04/2025 12:00:00 AM,30/04/2025 4:15:45 AM,True,55,gps,72.8,30/04/2025 9:45:43 AM,373
612,79.90757,6.7094,9,1745986579000,30/04/2025 12:00:00 AM,30/04/2025 4:16:19 AM,True,55,gps,0,30/04/2025 9:46:17 AM,373
613,79.90748,6.70935,9,1745986595000,30/04/2025 12:00:00 AM,30/04/2025 4:16:35 AM,True,55,gps,239.3,30/04/2025 9:46:33 AM,373
614,79.90739,6.70934,9,1745986604000,30/04/2025 12:00:00 AM,30/04/2025 4:16:44 AM,True,55,gps,248.4,30/04/2025 9:46:42 AM,373
615,79.90736,6.70928,13,1745986614050,30/04/2025 12:00:00 AM,30/04/2025 4:16:54 AM,True,55,gps,174.6,30/04/2025 9:46:52 AM,373
616,79.90743,6.70935,10,1745986619000,30/04/2025 12:00:00 AM,30/04/2025 4:16:59 AM,True,55,gps,284.2,30/04/2025 9:46:57 AM,373
617,79.90738,6.70943,9,1745986665000,30/04/2025 12:00:00 AM,30/04/2025 4:17:45 AM,True,55,gps,317.6,30/04/2025 9:47:43 AM,373
618,79.90743,6.70933,8,1745986708000,30/04/2025 12:00:00 AM,30/04/2025 4:18:28 AM,True,55,gps,197.8,30/04/2025 9:48:26 AM,373
619,79.90752,6.70937,8,1745986720000,30/04/2025 12:00:00 AM,30/04/2025 4:18:40 AM,True,55,gps,343,30/04/2025 9:48:38 AM,373
620,79.90754,6.70927,7,1745986807000,30/04/2025 12:00:00 AM,30/04/2025 4:20:07 AM,True,55,gps,177.1,30/04/2025 9:50:05 AM,373
621,79.90744,6.70925,9,1745986893000,30/04/2025 12:00:00 AM,30/04/2025 4:21:33 AM,True,55,gps,225.3,30/04/2025 9:51:31 AM,373
622,79.90754,6.70921,12,1745986913942,30/04/2025 12:00:00 AM,30/04/2025 4:21:54 AM,True,55,gps,133.5,30/04/2025 9:51:52 AM,373
623,79.90758,6.70931,11,1745986920000,30/04/2025 12:00:00 AM,30/04/2025 4:22:00 AM,True,55,gps,24.8,30/04/2025 9:51:58 AM,373
624,79.90764,6.70937,10.5,1745986928000,30/04/2025 12:00:00 AM,30/04/2025 4:22:08 AM,True,55,gps,76.5,30/04/2025 9:52:06 AM,373
625,79.90754,6.70933,11.5,1745986934000,30/04/2025 12:00:00 AM,30/04/2025 4:22:14 AM,True,55,gps,258.3,30/04/2025 9:52:12 AM,373
626,79.90751,6.70941,9.5,1745986959000,30/04/2025 12:00:00 AM,30/04/2025 4:22:39 AM,True,55,gps,310,30/04/2025 9:52:37 AM,373
627,79.90756,6.7095,10,1745986989000,30/04/2025 12:00:00 AM,30/04/2025 4:23:09 AM,True,55,gps,340,30/04/2025 9:53:07 AM,373
628,79.90747,6.70945,8.5,1745987045000,30/04/2025 12:00:00 AM,30/04/2025 4:24:05 AM,True,55,gps,213.6,30/04/2025 9:54:03 AM,373
629,79.90738,6.70939,8.5,1745987053000,30/04/2025 12:00:00 AM,30/04/2025 4:24:13 AM,True,55,gps,237.3,30/04/2025 9:54:11 AM,373
630,79.90739,6.70929,9.5,1745987116000,30/04/2025 12:00:00 AM,30/04/2025 4:25:16 AM,True,55,gps,203.6,30/04/2025 9:55:14 AM,373
631,79.90751,6.70936,21.5,1745987121000,30/04/2025 12:00:00 AM,30/04/2025 4:25:21 AM,True,55,gps,93.9,30/04/2025 9:55:19 AM,373
632,79.90765,6.70941,23.5,1745987123000,30/04/2025 12:00:00 AM,30/04/2025 4:25:23 AM,True,55,gps,58.2,30/04/2025 9:55:21 AM,373
633,79.90776,6.70948,26,1745987125000,30/04/2025 12:00:00 AM,30/04/2025 4:25:25 AM,True,55,gps,31.5,30/04/2025 9:55:23 AM,373
634,79.90782,6.70957,30.5,1745987128000,30/04/2025 12:00:00 AM,30/04/2025 4:25:28 AM,True,55,gps,3.7,30/04/2025 9:55:26 AM,373
635,79.90772,6.70966,33.5,1745987130000,30/04/2025 12:00:00 AM,30/04/2025 4:25:30 AM,True,55,gps,341,30/04/2025 9:55:28 AM,373
636,79.90756,6.70975,34,1745987137000,30/04/2025 12:00:00 AM,30/04/2025 4:25:37 AM,True,55,gps,311.1,30/04/2025 9:55:35 AM,373
637,79.90764,6.7097,37,1745987139000,30/04/2025 12:00:00 AM,30/04/2025 4:25:39 AM,True,55,gps,338.5,30/04/2025 9:55:37 AM,373
